review_id,aspect,sentiment,sentiment_score,text,rating
239488,cameras,neutral,0.8560645580291748,To have to pay for a service after not having to with  an entire system is a rip  off. Already bought blink system and was told you could add cameras later. Then Amazon changed the rules where you hav,1.0
178045,Apple,positive,0.5833858847618103,"Wow, I these cables are fantastic. These cables are well-built, sturdy cables, and the perfect length. The color coding is a bonus but getting certified these certified cables means our devices charge",5.0
958454,bluetooth,negative,0.6875904202461243,"Moving up the line of Kensington and other iPad folio/ keyboards, I have had this product for about a week.<br /><br />Pros:<br /><br />By far the best keyboard. It seems durable and is closest in tac",4.0
984690,Sound quality,positive,0.7880416512489319,"I have used this device with an 8gb flashdrive the most. Sound quality is OK, but it is much better if you use an mp3 player.<br /><br />I use it to listen to sermons, so your mileage my vary. I have ",4.0
883895,light weight,positive,0.8600113987922668,It's hard to beat Portabrace run bags.  They're light weight and incredibly sturdy.  They're also designed very well in terms of functionality.  The main interior compartment has a bit of padding to k,4.0
345932,computer,neutral,0.6192430257797241,This jump drive says it's 256gb but after I put it in computer it says it's only 32gb. I bought thisto transfer files from 1 hard drive to another. This won't let transfer all my files at 1 time. Not ,1.0
557917,Apple,neutral,0.6753568053245544,"I bought this router about two years ago, with the hope of finally having fast and stable wifi in my apartment.  Although the router worked predictably for a short time, as the number of devices on ou",2.0
58792,storage,positive,0.9300476908683776,"Purchased for a budget build. Quiet. Great for storage, or just for the OS.",5.0
700987,storage,neutral,0.5822977423667908,I like the look of it and the magnetic closer. But wish it had storage for stylus.,3.0
442071,Garmin,negative,0.6626889705657959,"I've had my 920 replaced once already.  Both the original and replacement fail to record about half my laps in a pool swim.  When completing a run, the summary shows I've traveled zero miles, even if ",2.0
724769,cord,neutral,0.7086074948310852,Lasted 2.5 years then cord near connector has loosened up.  Now randomly connects and disconnects even if not touching phone.  Used on samsung 8+.  Very thick non flexible cord.  Not as thick as a TV ,3.0
763044,device,neutral,0.7186583876609802,This rather large bluetooth is very sturdy.  It has a swivel ear piece as well as a piece that fits in to ear.  It blocks out misc. background noise and wind interference well but the volume for the b,3.0
361548,cord,negative,0.7674558162689209,Bought this to pick up extra channels that are beyond 50 miles from house but not further than 60 miles.  It did not pick up.  Huge Disappointment.  The box it came in was falling apart as well.  Boug,1.0
473097,speed,positive,0.9449983835220336,"At first I was really impressed with size and speed of the machine. I was using old iMacs, but decided I could get more bang for my buck by returning to PCs. Ultimately, I used the PC for typical comp",2.0
464182,tablet,negative,0.8018338084220886,Returned.  Didn't fit tablet it was purchased for.,2.0
368779,accessories,negative,0.5865705609321594,"I own EXO Drones; They never have all the parts and accessories you purchased in the box.<br /><br />I own DJI Drones, and they arrive as expected.",1.0
248478,speakers,negative,0.6466823220252991,"I DIDNT get the sub woofer ONLY the amp and wires, it’s crazy because I read a review on here where some one got a sub woofer but no amp or speakers",1.0
786392,Battery life,positive,0.9677406549453736,I like these headphones just fine. But even on 50% volume they mine as well be speakers instead of headphones. I actually went to the beach and turned them up and hung them on the side of my chair to ,3.0
650993,Apple,negative,0.516934871673584,"While 120-130Mbps isn't typically called slow, it is considering its on a 2020 M1 Macbook Air with a Lightspeed 1000Mbps connection.  Unfortunately, I accidently deleted the screenshot of the ethernet",3.0
264346,hands,negative,0.929094135761261,I don't know. I spent 2 days trying to get the software to work on my computer but it would just freeze my computer after a mere 2gb were backed up.  It was hands down the most frustrating thing.  I h,1.0
34733,high quality,neutral,0.530109703540802,"I have been using Anker cables for over 5 years, great cables, incredible quality, really fair price!<br />To insure I got exactly what I needed, I sent an email off to Anker Customer Service.  A very",5.0
538939,hands,positive,0.9478342533111572,i have limited use and the rocker mouse is wonderful to use unfortunaely they need to be perfected they seem to wear out fast.  i find that the ball needs to be cleaned often and then it seems to get ,2.0
76090,other devices,neutral,0.775975227355957,After reading a mix of really good and really bad reviews on this product I was a bit hesitant to order.  When I first set it up the performance and reliability were horrible. Signal kept dropping eve,5.0
597475,phone calls,neutral,0.9139652848243712,"Don't buy these.  Spend a little more money and get something that actually is functional.  The only reason I give it a two is that the sound is okay if you're sitting down, not moving around at all, ",2.0
752392,wifi,positive,0.7279539108276367,"Great device except in my situation I require a larger coverage area/more range, works great in close quarters but falls off significantly as you move away and try for wifi through walls. Recommended ",3.0
917208,battery life,negative,0.4195682406425476,"This is a very good overall acessory! I would reccomend to anyone with a D3000 D3100 or D3200... However, I did find 2 things-<br />1) As said the lock screw is loose<br />2) And it is not exactly the",4.0
912535,keyboard,positive,0.9634634256362916,The case offers a perfect fit for keyboard and ipad,4.0
465979,earbuds,positive,0.9619207382202148,"I initially gave this item 5 stars, but I'm now modifying that because, upon trying the microphone and built-in controls, I have found they do not work! Seller was IBD Electronics. Even though it has ",2.0
958739,good quality,positive,0.9137791991233826,"Any touch screen device is susceptible to screen damage by impacts and scratches. This is a well built product, but it doesn't fit the U73T GPS perfectly. There is a removable, Velcro spacer in the bo",4.0
114270,no complaints,neutral,0.6871116161346436,It does exactly what it should do.  We never used silicone and it keeps water out just fine.  Can accommodate more than one cord.  The top can be cut to form a larger opening for multiple wires.  We u,5.0
